"","Trap","Emptied","period","eb_start","eb_end","gas_start","gas_end","gas_accumulated","time_accumulated","time_hr","Site"
"175","C4C","No","3~4","2022-09-06 16:38:22","2022-09-06 19:33:15",0.3,0.4,0.1,"10492.7059998512s (~2.91 hours)",2.91464055551423,"Catfish"
"176","C4C","No","4~5","2022-09-06 19:33:15","2022-09-06 22:36:01",0.4,2.7,2.3,"10966.5220000744s (~3.05 hours)",3.04625611113177,"Catfish"
"177","C4C","No","5~6","2022-09-06 22:36:01","2022-09-07 01:40:52",2.7,5,2.3,"11091.0799999237s (~3.08 hours)",3.08085555553436,"Catfish"
"178","C4C","No","6~7","2022-09-07 01:40:52","2022-09-07 04:52:21",5,4.8,-0.2,"11488.3180000782s (~3.19 hours)",3.19119944446617,"Catfish"
"179","C4C","No","7~8","2022-09-07 04:52:21","2022-09-07 07:39:42",4.8,7.4,2.6,"10041.0889999866s (~2.79 hours)",2.78919138888518,"Catfish"
"180","C4C","No","8~9","2022-09-07 07:39:42","2022-09-07 08:56:00",7.4,14.9,7.5,"4577.72099995613s (~1.27 hours)",1.27158916665448,"Catfish"
"181","C4D","No","NA~0",NA,"2022-09-06 08:57:00",NA,0,NA,NA,NA,"Catfish"
"182","C4D","No","0~1","2022-09-06 08:57:00","2022-09-06 10:43:26",0,0,0,"6386.257999897s (~1.77 hours)",1.77396055552695,"Catfish"
"183","C4D","No","1~2","2022-09-06 10:43:26","2022-09-06 13:50:51",0,1.5,1.5,"11244.8099999428s (~3.12 hours)",3.12355833331744,"Catfish"
"184","C4D","No","2~3","2022-09-06 13:50:51","2022-09-06 16:44:53",1.5,2.8,1.3,"10442.3030002117s (~2.9 hours)",2.90063972228103,"Catfish"
"185","C4D","No","3~4","2022-09-06 16:44:53","2022-09-06 19:41:29",2.8,4,1.2,"10596.3999998569s (~2.94 hours)",2.94344444440471,"Catfish"
"186","C4D","No","4~5","2022-09-06 19:41:29","2022-09-06 22:42:50",4,5,1,"10880.5210001469s (~3.02 hours)",3.02236694448524,"Catfish"
"187","C4D","No","5~6","2022-09-06 22:42:50","2022-09-07 01:51:12",5,2.9,-2.1,"11302.1769998074s (~3.14 hours)",3.1394936110576,"Catfish"
"188","C4D","No","6~7","2022-09-07 01:51:12","2022-09-07 04:58:46",2.9,9.8,6.9,"11254.5090003014s (~3.13 hours)",3.12625250008371,"Catfish"
"189","C4D","No","7~8","2022-09-07 04:58:46","2022-09-07 07:45:53",9.8,8,-1.8,"10027.0009999275s (~2.79 hours)",2.78527805553542,"Catfish"
"190","C4D","No","8~9","2022-09-07 07:45:53","2022-09-07 08:57:00",8,10.4,2.4,"4266.02099990845s (~1.19 hours)",1.1850058333079,"Catfish"
"191","C4E","No","NA~0",NA,"2022-09-06 08:56:00",NA,0,NA,NA,NA,"Catfish"
"192","C4E","No","0~1","2022-09-06 08:56:00","2022-09-06 10:45:41",0,0,0,"6581.83333325386s (~1.83 hours)",1.82828703701496,"Catfish"
"193","C4E","No","1~2","2022-09-06 10:45:41","2022-09-06 13:52:57",0,0,0,"11236.0683333874s (~3.12 hours)",3.1211300926076,"Catfish"
"194","C4E","No","2~3","2022-09-06 13:52:57","2022-09-06 16:47:28",0,0.3,0.3,"10470.4349999428s (~2.91 hours)",2.90845416665077,"Catfish"
"195","C4E","No","3~4","2022-09-06 16:47:28","2022-09-06 19:43:23",0.3,0.5,0.2,"10555.4363334179s (~2.93 hours)",2.93206564817164,"Catfish"
"196","C4E","No","4~5","2022-09-06 19:43:23","2022-09-06 22:44:55",0.5,0.5,0,"10892.1499998569s (~3.03 hours)",3.02559722218249,"Catfish"
"197","C4E","No","5~6","2022-09-06 22:44:55","2022-09-07 01:53:51",0.5,0.5,0,"11335.3473336697s (~3.15 hours)",3.14870759268602,"Catfish"
"198","C4E","No","6~7","2022-09-07 01:53:51","2022-09-07 05:01:25",0.5,0.5,0,"11254.6103329659s (~3.13 hours)",3.12628064804607,"Catfish"
"199","C4E","No","7~8","2022-09-07 05:01:25","2022-09-07 07:48:00",0.5,0.7,0.2,"9994.6360001564s (~2.78 hours)",2.77628777782122,"Catfish"
"200","C4E","No","8~9","2022-09-07 07:48:00","2022-09-07 08:58:00",0.7,2.6,1.9,"4199.48333334923s (~1.17 hours)",1.16652314815256,"Catfish"
"201","C5A","No","NA~0",NA,"2022-09-06 08:53:00",NA,0,NA,NA,NA,"Catfish"
"202","C5A","No","0~1","2022-09-06 08:53:00","2022-09-06 10:46:48",0,0.5,0.5,"6828.50166678429s (~1.9 hours)",1.89680601855119,"Catfish"
"203","C5A","No","1~2","2022-09-06 10:46:48","2022-09-06 13:53:56",0.5,5,4.5,"11228.3326663971s (~3.12 hours)",3.11898129622142,"Catfish"
"204","C5A","No","2~3","2022-09-06 13:53:56","2022-09-06 16:48:42",5,7,2,"10485.4700000286s (~2.91 hours)",2.9126305555635,"Catfish"
"205","C5A","No","3~4","2022-09-06 16:48:42","2022-09-06 19:44:02",7,12.5,5.5,"10520.4666669369s (~2.92 hours)",2.92235185192691,"Catfish"
"206","C5A","No","4~5","2022-09-06 19:44:02","2022-09-06 22:45:54",12.5,14.5,2,"10911.7839999199s (~3.03 hours)",3.03105111108886,"Catfish"
"207","C5A","Yes","5~6","2022-09-06 22:45:54","2022-09-07 01:55:17",14.5,22.5,8,"11362.6126666069s (~3.16 hours)",3.1562812962797,"Catfish"
"208","C5A","No","6~7","2022-09-07 01:55:17","2022-09-07 05:02:37",0,2.5,2.5,"11240.6126666069s (~3.12 hours)",3.12239240739081,"Catfish"
"209","C5A","No","7~8","2022-09-07 05:02:37","2022-09-07 07:49:02",2.5,15,12.5,"9984.36999988556s (~2.77 hours)",2.77343611107932,"Catfish"
"210","C5A","No","8~9","2022-09-07 07:49:02","2022-09-07 09:00:00",15,26.9,11.9,"4257.84966683388s (~1.18 hours)",1.18273601856497,"Catfish"
"211","C5B","No","NA~0",NA,"2022-09-06 08:51:00",NA,0,NA,NA,NA,"Catfish"
"212","C5B","No","0~1","2022-09-06 08:51:00","2022-09-06 10:47:55",0,0.3,0.3,"7015.17000007629s (~1.95 hours)",1.94865833335453,"Catfish"
"213","C5B","No","1~2","2022-09-06 10:47:55","2022-09-06 13:54:55",0.3,0.4,0.1,"11220.5969998837s (~3.12 hours)",3.11683249996768,"Catfish"
"214","C5B","No","2~3","2022-09-06 13:54:55","2022-09-06 16:49:56",0.4,0.5,0.1,"10500.504999876s (~2.92 hours)",2.91680694441001,"Catfish"
"215","C5B","No","3~4","2022-09-06 16:49:56","2022-09-06 19:44:41",0.5,3,2.5,"10485.4970002174s (~2.91 hours)",2.91263805561595,"Catfish"
"216","C5B","No","4~5","2022-09-06 19:44:41","2022-09-06 22:46:53",3,5,2,"10931.4179999828s (~3.04 hours)",3.03650499999523,"Catfish"
"217","C5B","No","5~6","2022-09-06 22:46:53","2022-09-07 01:56:43",5,5,0,"11389.878000021s (~3.16 hours)",3.16385500000583,"Catfish"
"218","C5B","No","6~7","2022-09-07 01:56:43","2022-09-07 05:03:49",5,12.3,7.3,"11226.6149997711s (~3.12 hours)",3.11850416660309,"Catfish"
"219","C5B","No","7~8","2022-09-07 05:03:49","2022-09-07 07:50:03",12.3,12.5,0.199999999999999,"9974.10400009155s (~2.77 hours)",2.77058444446988,"Catfish"
"220","C5B","No","8~9","2022-09-07 07:50:03","2022-09-07 09:01:00",12.5,14.6,2.1,"4256.21600008011s (~1.18 hours)",1.18228222224447,"Catfish"
"221","C5C","No","NA~0",NA,"2022-09-06 08:50:00",NA,0,NA,NA,NA,"Catfish"
"222","C5C","No","0~1","2022-09-06 08:50:00","2022-09-06 10:49:44",0,0.4,0.4,"7184.60033321381s (~2 hours)",1.99572231478161,"Catfish"
"223","C5C","No","1~2","2022-09-06 10:49:44","2022-09-06 13:57:27",0.4,0.4,0,"11262.8300001621s (~3.13 hours)",3.12856388893392,"Catfish"
"224","C5C","No","2~3","2022-09-06 13:57:27","2022-09-06 16:51:43",0.4,9,8.6,"10455.8393332958s (~2.9 hours)",2.9043998148044,"Catfish"
"225","C5C","No","3~4","2022-09-06 16:51:43","2022-09-06 19:47:59",9,10.3,1.3,"10576.0003333092s (~2.94 hours)",2.93777787036366,"Catfish"
"226","C5C","No","4~5","2022-09-06 19:47:59","2022-09-06 22:48:47",10.3,12,1.7,"10847.7610001564s (~3.01 hours)",3.01326694448789,"Catfish"
"227","C5C","No","5~6","2022-09-06 22:48:47","2022-09-07 01:58:44",12,10.4,-1.6,"11397.0033330917s (~3.17 hours)",3.16583425919215,"Catfish"
"228","C5C","No","6~7","2022-09-07 01:58:44","2022-09-07 05:05:38",10.4,12.2,1.8,"11214.5466666222s (~3.12 hours)",3.11515185183949,"Catfish"
"229","C5C","No","7~8","2022-09-07 05:05:38","2022-09-07 07:52:14",12.2,12.9,0.700000000000001,"9996.39766669273s (~2.78 hours)",2.77677712963687,"Catfish"
"230","C5C","No","8~9","2022-09-07 07:52:14","2022-09-07 09:02:00",12.9,15.4,2.5,"4185.02133345604s (~1.16 hours)",1.16250592596001,"Catfish"
"231","C5D","No","NA~0",NA,"2022-09-06 08:49:00",NA,0,NA,NA,NA,"Catfish"
"232","C5D","No","0~1","2022-09-06 08:49:00","2022-09-06 10:50:25",0,0.1,0.1,"7285.23266673088s (~2.02 hours)",2.02367574075858,"Catfish"
"233","C5D","No","1~2","2022-09-06 10:50:25","2022-09-06 13:58:05",0.1,0.3,0.2,"11259.8649997711s (~3.13 hours)",3.1277402777142,"Catfish"
"234","C5D","No","2~3","2022-09-06 13:58:05","2022-09-06 16:52:13",0.3,0.4,0.1,"10448.1716668606s (~2.9 hours)",2.90226990746127,"Catfish"
"235","C5D","Yes","3~4","2022-09-06 16:52:13","2022-09-06 19:49:38",0.4,30,29.6,"10645.5996665955s (~2.96 hours)",2.95711101849874,"Catfish"
"236","C5D","No","4~5","2022-09-06 19:49:38","2022-09-06 22:49:29",0,0.5,0.5,"10791.0960001945s (~3 hours)",2.99752666672071,"Catfish"
"237","C5D","No","5~6","2022-09-06 22:49:29","2022-09-07 01:59:35",0.5,5.1,4.6,"11405.0356664658s (~3.17 hours)",3.16806546290716,"Catfish"
"238","C5D","No","6~7","2022-09-07 01:59:35","2022-09-07 05:06:26",5.1,7.2,2.1,"11211.5803332329s (~3.11 hours)",3.11432787034247,"Catfish"
"239","C5D","No","7~8","2022-09-07 05:06:26","2022-09-07 07:52:57",7.2,7.4,0.2,"9990.6973335743s (~2.78 hours)",2.77519370377064,"Catfish"
"240","C5D","No","8~9","2022-09-07 07:52:57","2022-09-07 09:04:00",7.4,17.9,10.5,"4262.72166657448s (~1.18 hours)",1.18408935182624,"Catfish"
"241","C5E","No","NA~0",NA,"2022-09-06 08:48:00",NA,0,NA,NA,NA,"Catfish"
"242","C5E","No","0~1","2022-09-06 08:48:00","2022-09-06 10:51:05",0,0.2,0.2,"7385.86500000954s (~2.05 hours)",2.05162916666932,"Catfish"
"243","C5E","No","1~2","2022-09-06 10:51:05","2022-09-06 13:58:42",0.2,0.3,0.1,"11256.8999998569s (~3.13 hours)",3.12691666662693,"Catfish"
"244","C5E","No","2~3","2022-09-06 13:58:42","2022-09-06 16:52:43",0.3,5,4.7,"10440.5040001869s (~2.9 hours)",2.90014000005192,"Catfish"
"245","C5E","No","3~4","2022-09-06 16:52:43","2022-09-06 19:51:18",5,5,0,"10715.1989998817s (~2.98 hours)",2.97644416663382,"Catfish"
"246","C5E","No","4~5","2022-09-06 19:51:18","2022-09-06 22:50:12",5,6,1,"10734.4310002327s (~2.98 hours)",2.98178638895353,"Catfish"
"247","C5E","No","5~6","2022-09-06 22:50:12","2022-09-07 02:00:25",6,5.4,-0.6,"11413.0679998398s (~3.17 hours)",3.17029666662216,"Catfish"
"248","C5E","No","6~7","2022-09-07 02:00:25","2022-09-07 05:07:14",5.4,10,4.6,"11208.6139998436s (~3.11 hours)",3.11350388884544,"Catfish"
"249","C5E","No","7~8","2022-09-07 05:07:14","2022-09-07 07:53:39",10,12.4,2.4,"9984.99700021744s (~2.77 hours)",2.77361027783818,"Catfish"
"250","C5E","No","8~9","2022-09-07 07:53:39","2022-09-07 09:05:00",12.4,14.6,2.2,"4280.42199993134s (~1.19 hours)",1.18900611109204,"Catfish"
"251","C1A","No","NA~0",NA,"2022-09-18 08:58:00",NA,0,NA,NA,NA,"Catfish"
"252","C1A","No","0~1","2022-09-18 08:58:00","2022-09-18 10:03:41",0,0,0,"3941.58200001717s (~1.09 hours)",1.09488388889366,"Catfish"
"253","C1A","No","1~2","2022-09-18 10:03:41","2022-09-18 12:59:15",0,0,0,"10533.7899999619s (~2.93 hours)",2.92605277776718,"Catfish"
"254","C1A","No","2~3","2022-09-18 12:59:15","2022-09-18 15:52:50",0,0,0,"10415.6260001659s (~2.89 hours)",2.89322944449054,"Catfish"
"255","C1A","No","3~4","2022-09-18 15:52:50","2022-09-18 18:54:35",0,0,0,"10904.1689999104s (~3.03 hours)",3.02893583330843,"Catfish"
"256","C1A","No","4~5","2022-09-18 18:54:35","2022-09-18 22:01:44",0,0,0,"11229.3069999218s (~3.12 hours)",3.11925194442272,"Catfish"
"257","C1A","No","5~6","2022-09-18 22:01:44","2022-09-19 01:03:17",0,0,0,"10892.5989999771s (~3.03 hours)",3.02572194443809,"Catfish"
"258","C1A","No","6~7","2022-09-19 01:03:17","2022-09-19 04:08:02",0,0.1,0.1,"11085.5880000591s (~3.08 hours)",3.07933000001642,"Catfish"
"259","C1A","No","7~8","2022-09-19 04:08:02","2022-09-19 07:22:35",0.1,0.1,0,"11672.8999998569s (~3.24 hours)",3.24247222218249,"Catfish"
"260","C1A","No","8~9","2022-09-19 07:22:35","2022-09-19 08:48:00",0.1,0.4,0.3,"5124.4390001297s (~1.42 hours)",1.42345527781381,"Catfish"
"261","C1B","No","NA~0",NA,"2022-09-18 08:57:00",NA,0,NA,NA,NA,"Catfish"
"262","C1B","No","0~1","2022-09-18 08:57:00","2022-09-18 10:04:11",0,0.1,0.1,"4031.58200001717s (~1.12 hours)",1.11988388889366,"Catfish"
"263","C1B","No","1~2","2022-09-18 10:04:11","2022-09-18 12:59:45",0.1,0.1,0,"10533.7899999619s (~2.93 hours)",2.92605277776718,"Catfish"
"264","C1B","No","2~3","2022-09-18 12:59:45","2022-09-18 15:53:20",0.1,0.1,0,"10415.6260001659s (~2.89 hours)",2.89322944449054,"Catfish"
"265","C1B","No","3~4","2022-09-18 15:53:20","2022-09-18 18:55:05",0.1,0.1,0,"10904.1689999104s (~3.03 hours)",3.02893583330843,"Catfish"
"266","C1B","No","4~5","2022-09-18 18:55:05","2022-09-18 22:02:14",0.1,0.2,0.1,"11229.3069999218s (~3.12 hours)",3.11925194442272,"Catfish"
"267","C1B","No","5~6","2022-09-18 22:02:14","2022-09-19 01:03:47",0.2,0.4,0.2,"10892.5989999771s (~3.03 hours)",3.02572194443809,"Catfish"
"268","C1B","No","6~7","2022-09-19 01:03:47","2022-09-19 04:08:32",0.4,0.2,-0.2,"11085.5880000591s (~3.08 hours)",3.07933000001642,"Catfish"
"269","C1B","No","7~8","2022-09-19 04:08:32","2022-09-19 07:23:05",0.2,0.2,0,"11672.8999998569s (~3.24 hours)",3.24247222218249,"Catfish"
"270","C1B","No","8~9","2022-09-19 07:23:05","2022-09-19 08:49:00",0.2,0.1,-0.1,"5154.4390001297s (~1.43 hours)",1.43178861114714,"Catfish"
"271","C1C","No","NA~0",NA,"2022-09-18 08:56:00",NA,0,NA,NA,NA,"Catfish"
"272","C1C","No","0~1","2022-09-18 08:56:00","2022-09-18 10:07:37",0,0,0,"4297.54666662216s (~1.19 hours)",1.1937629629506,"Catfish"
"273","C1C","No","1~2","2022-09-18 10:07:37","2022-09-18 13:01:36",0,0,0,"10438.9300000668s (~2.9 hours)",2.89970277779632,"Catfish"
"274","C1C","No","2~3","2022-09-18 13:01:36","2022-09-18 15:55:09",0,0,0,"10413.3273332119s (~2.89 hours)",2.89259092589219,"Catfish"
"275","C1C","No","3~4","2022-09-18 15:55:09","2022-09-18 18:56:44",0,0,0,"10895.0356667042s (~3.03 hours)",3.02639879630672,"Catfish"
"276","C1C","No","4~5","2022-09-18 18:56:44","2022-09-18 22:04:04",0,0.1,0.1,"11239.4060001373s (~3.12 hours)",3.12205722226037,"Catfish"
"277","C1C","No","5~6","2022-09-18 22:04:04","2022-09-19 01:05:53",0.1,0.1,0,"10908.8953332901s (~3.03 hours)",3.03024870369169,"Catfish"
"278","C1C","No","6~7","2022-09-19 01:05:53","2022-09-19 04:10:30",0.1,0.1,0,"11076.9206666946s (~3.08 hours)",3.07692240741518,"Catfish"
"279","C1C","No","7~8","2022-09-19 04:10:30","2022-09-19 07:25:12",0.1,0.1,0,"11682.2009999752s (~3.25 hours)",3.24505583332645,"Catfish"
"280","C1C","No","8~9","2022-09-19 07:25:12","2022-09-19 08:51:00",0.1,0,-0.1,"5147.73733329773s (~1.43 hours)",1.42992703702715,"Catfish"
"281","C1D","No","NA~0",NA,"2022-09-18 08:55:00",NA,0,NA,NA,NA,"Catfish"
"282","C1D","No","0~1","2022-09-18 08:55:00","2022-09-18 10:08:23",0,0,0,"4403.81433343887s (~1.22 hours)",1.22328175928858,"Catfish"
"283","C1D","No","1~2","2022-09-18 10:08:23","2022-09-18 13:02:19",0,0,0,"10435.9630000591s (~2.9 hours)",2.89887861112754,"Catfish"
"284","C1D","No","2~3","2022-09-18 13:02:19","2022-09-18 15:55:53",0,0,0,"10413.9606664181s (~2.89 hours)",2.8927668517828,"Catfish"
"285","C1D","No","3~4","2022-09-18 15:55:53","2022-09-18 18:57:20",0,0.1,0.1,"10887.0703334808s (~3.02 hours)",3.02418620374468,"Catfish"
"286","C1D","No","4~5","2022-09-18 18:57:20","2022-09-18 22:04:47",0.1,0.1,0,"11246.4009997845s (~3.12 hours)",3.12400027771791,"Catfish"
"287","C1D","No","5~6","2022-09-18 22:04:47","2022-09-19 01:06:35",0.1,0.2,0.1,"10908.1976666451s (~3.03 hours)",3.0300549074014,"Catfish"
"288","C1D","No","6~7","2022-09-19 01:06:35","2022-09-19 04:11:09",0.2,0.2,0,"11074.2543334961s (~3.08 hours)",3.07618175930447,"Catfish"
"289","C1D","No","7~8","2022-09-19 04:11:09","2022-09-19 07:25:48",0.2,0.2,0,"11678.5020000935s (~3.24 hours)",3.24402833335929,"Catfish"
"290","C1D","No","8~9","2022-09-19 07:25:48","2022-09-19 08:53:00",0.2,0.2,0,"5231.83666658401s (~1.45 hours)",1.45328796294,"Catfish"
"291","C1E","No","NA~0",NA,"2022-09-18 08:54:00",NA,0,NA,NA,NA,"Catfish"
"292","C1E","No","0~1","2022-09-18 08:54:00","2022-09-18 10:09:10",0,0,0,"4510.08200001717s (~1.25 hours)",1.25280055556032,"Catfish"
"293","C1E","No","1~2","2022-09-18 10:09:10","2022-09-18 13:03:03",0,0.1,0.1,"10432.9960000515s (~2.9 hours)",2.89805444445875,"Catfish"
"294","C1E","No","2~3","2022-09-18 13:03:03","2022-09-18 15:56:37",0.1,0.2,0.1,"10414.5939998627s (~2.89 hours)",2.89294277773963,"Catfish"
"295","C1E","No","3~4","2022-09-18 15:56:37","2022-09-18 18:57:56",0.2,0.2,0,"10879.1050000191s (~3.02 hours)",3.02197361111641,"Catfish"
"296","C1E","No","4~5","2022-09-18 18:57:56","2022-09-18 22:05:30",0.2,0.2,0,"11253.3959999084s (~3.13 hours)",3.1259433333079,"Catfish"
"297","C1E","No","5~6","2022-09-18 22:05:30","2022-09-19 01:07:17",0.2,0.3,0.1,"10907.5s (~3.03 hours)",3.02986111111111,"Catfish"
"298","C1E","No","6~7","2022-09-19 01:07:17","2022-09-19 04:11:49",0.3,0.3,0,"11071.5880002975s (~3.08 hours)",3.07544111119376,"Catfish"
"299","C1E","No","7~8","2022-09-19 04:11:49","2022-09-19 07:26:24",0.3,0.3,0,"11674.8029999733s (~3.24 hours)",3.24300083332592,"Catfish"
"300","C1E","No","8~9","2022-09-19 07:26:24","2022-09-19 08:55:00",0.3,0.3,0,"5315.9359998703s (~1.48 hours)",1.47664888885286,"Catfish"
"301","C2A","No","NA~0",NA,"2022-09-18 08:52:00",NA,0,NA,NA,NA,"Catfish"
"302","C2A","No","0~1","2022-09-18 08:52:00","2022-09-18 10:13:15",0,0,0,"4875.58500003815s (~1.35 hours)",1.35432916667726,"Catfish"
"303","C2A","No","1~2","2022-09-18 10:13:15","2022-09-18 13:06:04",0,0,0,"10368.992000103s (~2.88 hours)",2.88027555558417,"Catfish"
"304","C2A","No","2~3","2022-09-18 13:06:04","2022-09-18 15:59:43",0,0,0,"10418.8979997635s (~2.89 hours)",2.89413833326764,"Catfish"
"305","C2A","No","3~4","2022-09-18 15:59:43","2022-09-18 19:00:37",0,0,0,"10854.0280001163s (~3.02 hours)",3.0150077778101,"Catfish"
"306","C2A","No","4~5","2022-09-18 19:00:37","2022-09-18 22:08:43",0,0,0,"11285.5690000057s (~3.13 hours)",3.13488027777937,"Catfish"
"307","C2A","No","5~6","2022-09-18 22:08:43","2022-09-19 01:11:05",0,0,0,"10942.2009999752s (~3.04 hours)",3.03950027777089,"Catfish"
"308","C2A","No","6~7","2022-09-19 01:11:05","2022-09-19 04:15:07",0,0,0,"11042.5880000591s (~3.07 hours)",3.06738555557198,"Catfish"
"309","C2A","No","7~8","2022-09-19 04:15:07","2022-09-19 07:29:20",0,0,0,"11652.896999836s (~3.24 hours)",3.23691583328777,"Catfish"
"310","C2A","No","8~9","2022-09-19 07:29:20","2022-09-19 08:58:00",0,0.5,0.5,"5319.242000103s (~1.48 hours)",1.47756722225083,"Catfish"
"311","C2B","No","NA~0",NA,"2022-09-18 08:51:00",NA,0,NA,NA,NA,"Catfish"
"312","C2B","No","0~1","2022-09-18 08:51:00","2022-09-18 10:19:13",0,0,0,"5293.07749986649s (~1.47 hours)",1.47029930551847,"Catfish"
"313","C2B","No","1~2","2022-09-18 10:19:13","2022-09-18 13:11:52",0,0,0,"10359.0535001755s (~2.88 hours)",2.87751486115985,"Catfish"
"314","C2B","No","2~3","2022-09-18 13:11:52","2022-09-18 16:03:33",0,0,0,"10301.1925001144s (~2.86 hours)",2.8614423611429,"Catfish"
"315","C2B","No","3~4","2022-09-18 16:03:33","2022-09-18 19:06:02",0,0,0,"10949.5609998703s (~3.04 hours)",3.04154472218619,"Catfish"
"316","C2B","No","4~5","2022-09-18 19:06:02","2022-09-18 22:14:31",0,0,0,"11308.5370001793s (~3.14 hours)",3.14126027782758,"Catfish"
"317","C2B","No","5~6","2022-09-18 22:14:31","2022-09-19 01:18:07",0,0,0,"11016.154999733s (~3.06 hours)",3.06004305548138,"Catfish"
"318","C2B","No","6~7","2022-09-19 01:18:07","2022-09-19 04:19:47",0,0,0,"10900.1405000687s (~3.03 hours)",3.02781680557463,"Catfish"
"319","C2B","No","7~8","2022-09-19 04:19:47","2022-09-19 07:33:56",0,0,0,"11648.4495000839s (~3.24 hours)",3.23568041668998,"Catfish"
"320","C2B","No","8~9","2022-09-19 07:33:56","2022-09-19 08:59:00",0,1.2,1.2,"5103.83349990845s (~1.42 hours)",1.41773152775235,"Catfish"
"321","C2C","No","NA~0",NA,"2022-09-18 08:50:00",NA,0,NA,NA,NA,"Catfish"
"322","C2C","No","0~1","2022-09-18 08:50:00","2022-09-18 10:23:57",0,0,0,"5637.6779999733s (~1.57 hours)",1.56602166665925,"Catfish"
"323","C2C","No","1~2","2022-09-18 10:23:57","2022-09-18 13:13:40",0,0,0,"10183.3050000668s (~2.83 hours)",2.82869583335188,"Catfish"
"324","C2C","No","2~3","2022-09-18 13:13:40","2022-09-18 16:05:17",0,0.1,0.1,"10296.1909999847s (~2.86 hours)",2.86005305555132,"Catfish"
"325","C2C","No","3~4","2022-09-18 16:05:17","2022-09-18 19:06:49",0.1,0.4,0.3,"10892.6289999485s (~3.03 hours)",3.02573027776347,"Catfish"
"326","C2C","No","4~5","2022-09-18 19:06:49","2022-09-18 22:15:32",0.4,0.3,-0.1,"11322.4710001945s (~3.15 hours)",3.14513083338738,"Catfish"
"327","C2C","No","5~6","2022-09-18 22:15:32","2022-09-19 01:19:29",0.3,0.4,0.1,"11037.2049999237s (~3.07 hours)",3.06589027775658,"Catfish"
"328","C2C","No","6~7","2022-09-19 01:19:29","2022-09-19 04:21:11",0.4,0.3,-0.1,"10902.4930000305s (~3.03 hours)",3.02847027778625,"Catfish"
"329","C2C","No","7~8","2022-09-19 04:21:11","2022-09-19 07:35:25",0.3,0.4,0.1,"11653.0899999142s (~3.24 hours)",3.2369694444206,"Catfish"
"330","C2C","No","8~9","2022-09-19 07:35:25","2022-09-19 09:01:00",0.4,2,1.6,"5134.93799996376s (~1.43 hours)",1.4263716666566,"Catfish"
"331","C2D","No","NA~0",NA,"2022-09-18 08:49:00",NA,0,NA,NA,NA,"Catfish"
"332","C2D","No","0~1","2022-09-18 08:49:00","2022-09-18 10:32:07",0,0,0,"6187.18499994278s (~1.72 hours)",1.71866249998411,"Catfish"
"333","C2D","No","1~2","2022-09-18 10:32:07","2022-09-18 13:18:44",0,0,0,"9997.19799995422s (~2.78 hours)",2.77699944443173,"Catfish"
"334","C2D","No","2~3","2022-09-18 13:18:44","2022-09-18 16:10:02",0,0,0,"10278.1950001717s (~2.86 hours)",2.85505416671435,"Catfish"
"335","C2D","No","3~4","2022-09-18 16:10:02","2022-09-18 19:11:07",0,0,0,"10864.7890000343s (~3.02 hours)",3.01799694445398,"Catfish"
"336","C2D","No","4~5","2022-09-18 19:11:07","2022-09-18 22:21:54",0,0,0,"11447.4109997749s (~3.18 hours)",3.17983638882637,"Catfish"
"337","C2D","No","5~6","2022-09-18 22:21:54","2022-09-19 01:26:02",0,0,0,"11048.2020001411s (~3.07 hours)",3.06894500003921,"Catfish"
"338","C2D","No","6~7","2022-09-19 01:26:02","2022-09-19 04:27:45",0,0,0,"10902.5910000801s (~3.03 hours)",3.02849750002225,"Catfish"
"339","C2D","No","7~8","2022-09-19 04:27:45","2022-09-19 07:41:05",0,0.1,0.1,"11599.9930000305s (~3.22 hours)",3.22222027778625,"Catfish"
"340","C2D","No","8~9","2022-09-19 07:41:05","2022-09-19 09:02:00",0.1,0,-0.1,"4854.4359998703s (~1.35 hours)",1.34845444440842,"Catfish"
"341","C2E","No","NA~0",NA,"2022-09-18 08:47:00",NA,0,NA,NA,NA,"Catfish"
"342","C2E","No","0~1","2022-09-18 08:47:00","2022-09-18 10:34:01",0,0,0,"6421.78566670418s (~1.78 hours)",1.78382935186227,"Catfish"
"343","C2E","No","1~2","2022-09-18 10:34:01","2022-09-18 13:20:59",0,0,0,"10017.9946665764s (~2.78 hours)",2.78277629627122,"Catfish"
"344","C2E","No","2~3","2022-09-18 13:20:59","2022-09-18 16:11:44",0,0,0,"10244.6259999275s (~2.85 hours)",2.84572944442431,"Catfish"
